registro_id,obra_id,data_registro,requisicao_id,empreiteiro_id,fornecedor_id,tipo_obra,fase_obra,ambiente,servico,complexidade_execucao,necessidade_corte_ajuste,material,tipo_item_material,unidade_medida,material_fragil,material_modular,custo_unitario,quantidade_teorica,indice_perda_orcado,quantidade_orcada,compra_emergencial,pressao_prazo,qtd_frentes_simultaneas,quantidade_real_consumida,quantidade_sobra_reaproveitavel,quantidade_perdida_nao_reaproveitavel,houve_retrabalho_real,motivo_principal_perda,indice_perda_real,custo_perda_real,risco_perda_real
REG_00093,OBRA_027,2025-05-07,REQ_01722,EMP_054,FORN_046,comercial,fechamento,externo,impermeabilizacao,media,alta,manta_asfaltica,principal,m2,0,1,44.98,1082.17,0.0876,1177.01,0,baixa,4,1243.32,37.32,123.83,0,consumo_acima_previsto,0.1489,5570.03,alto
REG_00094,OBRA_004,2025-04-22,REQ_02100,EMP_007,FORN_030,comercial,acabamento,interno,esquadrias_metal_vidro,alta,baixa,selante_silicone,consumivel,cartucho,0,0,78.13,558.9,0.0396,581.05,0,alta,6,587.23,8.41,19.92,0,recorte_ajuste,0.0507,1556.52,baixo
REG_00095,OBRA_028,2025-05-25,REQ_02377,EMP_055,FORN_030,industrial,instalacoes,interno,instalacoes_incendio,baixa,media,sprinkler,principal,un,1,0,35.53,2341.88,0.01,2365.3,0,alta,1,2516.15,55.91,118.36,0,recorte_ajuste,0.0744,4205.42,medio
REG_00096,OBRA_010,2025-01-09,REQ_01642,EMP_013,FORN_078,residencial,estrutura,interno,estrutura_metalica,baixa,media,chumbador,acessorio,un,0,0,12.04,1073.43,0.0527,1129.99,0,media,4,1154.92,11.53,69.96,0,quebra_dano,0.0759,842.36,medio
REG_00097,OBRA_019,2025-02-15,REQ_00335,EMP_033,FORN_029,comercial,acabamento,interno,forro,media,baixa,perfil_forro,acessorio,m,0,1,9.73,1849.76,0.0756,1989.66,0,alta,4,1949.15,29.4,69.99,0,perda_nao_identificada,0.0537,680.97,baixo
REG_00098,OBRA_017,2025-04-08,REQ_01162,EMP_058,FORN_069,comercial,instalacoes,externo,instalacoes_hidrossanitarias,media,alta,tubo_pvc_esgoto,principal,m,0,1,24.81,865.37,0.0617,918.79,0,media,3,949.28,25.94,57.97,0,consumo_acima_previsto,0.097,1438.23,medio
REG_00099,OBRA_004,2025-05-08,REQ_00450,EMP_022,FORN_022,comercial,fechamento,fachada,fachada_fechamento_externo,media,alta,perfil_aluminio,acessorio,m,0,1,30.62,2026.58,0.0373,2102.09,0,media,7,2272.83,57.77,188.48,0,consumo_acima_previsto,0.1215,5771.28,medio
REG_00100,OBRA_028,2025-05-12,REQ_01025,EMP_021,FORN_086,comercial,acabamento,interno,esquadrias_madeira,alta,media,porta_madeira,principal,un,1,1,531.73,2377.35,0.0293,2447.04,0,alta,7,2578.66,16.81,184.49,0,recorte_ajuste,0.0847,98099.86,medio
REG_00101,OBRA_008,2025-08-17,REQ_02468,EMP_013,FORN_041,comercial,acabamento,externo,esquadrias_metal_vidro,baixa,alta,esquadria_aluminio,principal,m2,1,1,491.56,1211.19,0.0389,1258.33,0,media,5,1324.41,25.01,88.21,0,recorte_ajuste,0.0935,43359.59,medio
REG_00102,OBRA_002,2025-04-17,REQ_00454,EMP_057,FORN_063,residencial,fechamento,cobertura,cobertura,alta,media,calha,acessorio,m,0,1,32.67,2096.42,0.0389,2178.01,0,baixa,1,2279.81,32.66,150.73,0,sobra_nao_reaproveitavel,0.0875,4924.24,medio
REG_00103,OBRA_017,2025-06-22,REQ_00695,EMP_022,FORN_050,industrial,fechamento,cobertura,cobertura,alta,baixa,calha,acessorio,m,0,1,33.05,1470.45,0.051,1545.46,0,baixa,5,1614.34,44.65,99.24,0,quebra_dano,0.0979,3279.88,medio
REG_00104,OBRA_008,2025-05-30,REQ_02443,EMP_057,FORN_026,comercial,fechamento,interno,impermeabilizacao,baixa,media,argamassa_polimerica,principal,kg,0,0,3.03,1088.21,0.073,1167.63,0,alta,3,1208.09,53.94,65.94,0,recorte_ajuste,0.1102,199.81,medio
REG_00105,OBRA_006,2025-03-11,REQ_00833,EMP_024,FORN_073,industrial,acabamento,interno,forro,baixa,alta,placa_gesso_60x60,principal,m2,1,1,30.79,1273.2,0.0736,1366.95,0,media,2,1455.27,59.85,122.23,0,recorte_ajuste,0.143,3763.42,alto
REG_00106,OBRA_001,2025-06-06,REQ_01212,EMP_021,FORN_062,residencial,acabamento,interno,esquadrias_metal_vidro,baixa,alta,esquadria_aluminio,principal,m2,1,1,568.04,586.04,0.0341,606.03,1,media,6,646.48,16.22,44.22,0,sobra_nao_reaproveitavel,0.1031,25118.91,medio
REG_00107,OBRA_008,2025-03-02,REQ_00226,EMP_045,FORN_043,comercial,estrutura,interno,estrutura_metalica,media,baixa,parafuso_fixador,acessorio,un,0,0,3.56,2294.36,0.072,2459.49,0,media,2,2501.72,72.15,135.21,0,sobra_nao_reaproveitavel,0.0904,481.36,medio
REG_00108,OBRA_010,2025-02-16,REQ_01019,EMP_001,FORN_008,industrial,fechamento,cobertura,cobertura,alta,alta,parafuso_fixador,acessorio,un,0,0,3.86,33.88,0.051,35.61,0,baixa,3,38.96,0.66,4.42,1,retrabalho,0.1501,17.07,alto
REG_00109,OBRA_020,2025-02-27,REQ_00228,EMP_012,FORN_021,comercial,instalacoes,interno,instalacoes_incendio,media,media,sprinkler,principal,un,1,0,39.91,2316.46,0.0216,2366.58,0,baixa,4,2453.3,16.91,119.93,0,quebra_dano,0.0591,4786.41,baixo
REG_00110,OBRA_018,2025-08-22,REQ_00215,EMP_013,FORN_042,residencial,estrutura,interno,estrutura_concreto,media,media,forma_madeira,acessorio,m2,0,1,74.0,522.92,0.0956,572.92,1,media,1,563.89,4.39,36.57,0,quebra_dano,0.0783,2706.36,medio
REG_00111,OBRA_017,2025-07-12,REQ_00574,EMP_019,FORN_029,residencial,acabamento,interno,esquadrias_madeira,media,media,batente_madeira,principal,un,0,1,218.68,170.53,0.0334,176.23,0,media,4,195.87,1.41,23.93,0,recorte_ajuste,0.1486,5232.85,alto
REG_00112,OBRA_029,2025-06-07,REQ_01791,EMP_040,FORN_044,residencial,estrutura,cobertura,estrutura_concreto,media,media,forma_madeira,acessorio,m2,0,1,39.84,1058.58,0.0661,1128.53,0,media,5,1138.45,0.0,79.87,0,recorte_ajuste,0.0754,3181.87,medio
REG_00113,OBRA_011,2025-01-07,REQ_01671,EMP_059,FORN_066,industrial,fechamento,externo,impermeabilizacao,media,alta,manta_asfaltica,principal,m2,0,1,37.56,1425.74,0.0874,1550.38,1,alta,5,1625.33,73.42,126.16,0,perda_nao_identificada,0.14,4738.73,alto
REG_00114,OBRA_026,2025-04-03,REQ_01184,EMP_016,FORN_009,industrial,acabamento,externo,esquadrias_madeira,media,baixa,fechadura,acessorio,un,0,0,193.6,2420.63,0.0153,2457.73,1,media,4,2534.06,41.64,71.79,0,sobra_nao_reaproveitavel,0.0469,13898.25,baixo
REG_00115,OBRA_009,2025-04-19,REQ_01507,EMP_052,FORN_070,residencial,fechamento,interno,vedacao_drywall,media,alta,perfil_drywall,principal,m,0,1,14.93,2339.97,0.0555,2469.86,0,baixa,3,2551.79,66.86,144.96,0,recorte_ajuste,0.0905,2164.27,medio
REG_00116,OBRA_030,2025-03-10,REQ_02151,EMP_043,FORN_060,residencial,fechamento,cobertura,cobertura,media,alta,telha_metalica,principal,m2,0,1,58.8,948.87,0.0782,1023.11,0,baixa,2,1053.91,32.5,72.54,0,recorte_ajuste,0.1107,4265.39,medio
REG_00117,OBRA_029,2025-05-17,REQ_01680,EMP_018,FORN_030,residencial,acabamento,interno,revestimento_piso_parede,baixa,alta,argamassa_colante,consumivel,kg,0,0,3.24,1920.43,0.0827,2079.15,0,media,1,2213.95,110.88,182.64,1,retrabalho,0.1528,591.76,alto
REG_00118,OBRA_018,2025-06-26,REQ_01683,EMP_044,FORN_088,comercial,fechamento,fachada,fachada_fechamento_externo,media,media,perfil_aluminio,acessorio,m,0,1,31.11,1511.91,0.052,1590.5,1,alta,7,1680.57,0.0,168.66,0,consumo_acima_previsto,0.1116,5246.98,medio
REG_00119,OBRA_017,2025-06-13,REQ_01566,EMP_050,FORN_028,residencial,instalacoes,externo,instalacoes_hidrossanitarias,media,alta,conexao_pvc,acessorio,un,0,0,13.37,1663.63,0.0681,1776.94,0,alta,7,1921.26,42.12,215.51,0,sobra_nao_reaproveitavel,0.1549,2881.36,alto
REG_00120,OBRA_029,2025-04-06,REQ_01636,EMP_006,FORN_001,residencial,fechamento,externo,impermeabilizacao,media,media,argamassa_polimerica,principal,kg,0,0,3.69,2137.46,0.066,2278.47,0,media,1,2325.2,65.98,121.76,0,sobra_nao_reaproveitavel,0.0878,449.3,medio
REG_00121,OBRA_009,2025-03-28,REQ_01752,EMP_059,FORN_082,residencial,fechamento,externo,vedacao_drywall,media,alta,chapa_drywall,principal,m2,1,1,35.87,2462.28,0.0733,2642.82,0,media,1,2758.89,129.04,167.57,0,recorte_ajuste,0.1205,6010.73,medio
REG_00122,OBRA_004,2025-03-15,REQ_00180,EMP_026,FORN_082,residencial,acabamento,interno,revestimento_piso_parede,media,alta,piso_ceramico,principal,m2,1,1,53.94,1539.96,0.0774,1659.12,1,baixa,5,1739.99,44.76,155.28,0,quebra_dano,0.1299,8375.54,medio
REG_00123,OBRA_019,2025-04-21,REQ_01507,EMP_033,FORN_085,residencial,fundacao,externo,fundacao,media,media,brita,consumivel,m3,0,0,145.04,1878.12,0.0384,1950.31,0,media,3,1986.64,33.01,75.5,0,consumo_acima_previsto,0.0578,10951.2,baixo
REG_00124,OBRA_009,2025-02-27,REQ_02414,EMP_055,FORN_004,comercial,fechamento,cobertura,cobertura,alta,media,telha_termoacustica,principal,m2,0,1,155.62,1769.26,0.0619,1878.82,0,alta,7,2008.43,91.68,147.49,0,quebra_dano,0.1352,22952.35,alto
REG_00125,OBRA_022,2025-07-19,REQ_01391,EMP_024,FORN_070,comercial,fundacao,cobertura,fundacao,media,baixa,concreto,principal,m3,0,0,496.97,1300.02,0.0553,1371.91,1,alta,6,1423.91,23.77,100.12,1,retrabalho,0.0953,49757.26,medio
REG_00126,OBRA_015,2025-06-15,REQ_00494,EMP_004,FORN_008,residencial,acabamento,externo,esquadrias_madeira,baixa,alta,fechadura,acessorio,un,0,0,195.58,904.31,0.017,919.68,0,alta,7,987.37,21.7,61.35,0,sobra_nao_reaproveitavel,0.0918,11999.13,medio
REG_00127,OBRA_015,2025-02-25,REQ_01498,EMP_022,FORN_002,industrial,acabamento,externo,forro,media,media,placa_gesso_60x60,principal,m2,1,1,23.13,1370.39,0.0694,1465.5,0,baixa,5,1500.37,41.26,88.73,0,recorte_ajuste,0.0949,2052.27,medio
REG_00128,OBRA_014,2025-06-24,REQ_01845,EMP_040,FORN_021,comercial,fechamento,cobertura,cobertura,alta,media,telha_metalica,principal,m2,0,1,64.12,143.79,0.0611,152.57,1,alta,2,162.98,2.33,16.87,0,recorte_ajuste,0.1335,1081.45,alto
REG_00129,OBRA_016,2025-08-11,REQ_00750,EMP_002,FORN_037,industrial,instalacoes,externo,instalacoes_incendio,media,baixa,sprinkler,principal,un,1,0,28.77,798.37,0.0191,813.62,1,alta,3,855.98,14.89,42.72,0,alteracao_projeto,0.0722,1229.04,medio
REG_00130,OBRA_025,2025-05-28,REQ_01993,EMP_040,FORN_062,comercial,estrutura,interno,estrutura_metalica,media,alta,perfil_aco,principal,kg,0,1,10.71,719.79,0.0461,752.97,0,media,3,800.17,24.15,56.23,0,sobra_nao_reaproveitavel,0.1117,602.19,medio
REG_00131,OBRA_025,2025-05-10,REQ_00461,EMP_059,FORN_010,comercial,fechamento,interno,vedacao_alvenaria,baixa,media,bloco_concreto,principal,un,1,1,7.83,1685.62,0.0625,1791.05,1,media,1,1809.75,27.23,96.9,0,sobra_nao_reaproveitavel,0.0736,758.72,medio
REG_00132,OBRA_022,2025-08-07,REQ_00043,EMP_036,FORN_070,comercial,estrutura,cobertura,estrutura_metalica,baixa,alta,chumbador,acessorio,un,0,0,13.54,78.51,0.0399,81.64,0,baixa,6,87.99,2.6,6.88,0,recorte_ajuste,0.1208,93.2,medio
REG_00133,OBRA_028,2025-05-27,REQ_02430,EMP_019,FORN_077,comercial,instalacoes,interno,instalacoes_incendio,media,baixa,sprinkler,principal,un,1,0,21.77,2057.65,0.0271,2113.35,0,media,7,2142.1,21.13,63.32,0,sobra_nao_reaproveitavel,0.041,1378.47,baixo
REG_00134,OBRA_022,2025-07-09,REQ_00445,EMP_045,FORN_080,comercial,instalacoes,interno,instalacoes_eletricas,media,baixa,disjuntor,acessorio,un,1,0,19.66,615.61,0.0222,629.28,1,alta,2,644.86,6.1,23.15,0,recorte_ajuste,0.0475,455.15,baixo
REG_00135,OBRA_006,2025-08-14,REQ_02181,EMP_019,FORN_062,industrial,estrutura,externo,estrutura_metalica,alta,baixa,chumbador,acessorio,un,0,0,5.32,220.92,0.0308,227.73,0,media,6,242.14,9.23,11.99,0,erro_execucao,0.0961,63.8,medio
REG_00136,OBRA_012,2025-07-28,REQ_02031,EMP_054,FORN_014,residencial,fechamento,externo,vedacao_drywall,alta,alta,chapa_drywall,principal,m2,1,1,30.69,2094.47,0.0705,2242.21,1,media,7,2401.11,65.48,241.16,0,consumo_acima_previsto,0.1464,7401.2,alto
REG_00137,OBRA_018,2025-07-26,REQ_01681,EMP_021,FORN_065,comercial,instalacoes,interno,instalacoes_eletricas,baixa,media,cabo_eletrico,principal,m,0,0,4.63,426.93,0.0422,444.96,0,baixa,5,447.18,4.24,16.01,0,alteracao_projeto,0.0474,74.12,baixo
REG_00138,OBRA_029,2025-02-10,REQ_02476,EMP_005,FORN_090,residencial,estrutura,interno,estrutura_concreto,baixa,baixa,concreto,principal,m3,0,0,285.5,1473.9,0.0453,1540.66,1,baixa,1,1525.77,19.91,31.96,0,sobra_nao_reaproveitavel,0.0352,9124.62,baixo
REG_00139,OBRA_030,2025-07-10,REQ_01410,EMP_003,FORN_050,residencial,instalacoes,interno,instalacoes_incendio,media,alta,conexao_incendio,acessorio,un,0,0,46.13,2162.83,0.0382,2245.48,0,media,6,2422.05,75.69,183.53,0,recorte_ajuste,0.1199,8466.32,medio
REG_00140,OBRA_030,2025-04-18,REQ_02279,EMP_054,FORN_032,comercial,fechamento,externo,vedacao_drywall,media,alta,chapa_drywall,principal,m2,1,1,40.9,921.3,0.0868,1001.25,0,media,6,1041.48,27.18,92.99,0,quebra_dano,0.1304,3803.49,alto
REG_00141,OBRA_011,2025-04-25,REQ_00811,EMP_055,FORN_080,comercial,acabamento,interno,esquadrias_madeira,media,media,batente_madeira,principal,un,0,1,241.13,1423.17,0.0549,1501.24,0,media,3,1537.12,25.46,88.49,1,retrabalho,0.0801,21338.09,medio
REG_00142,OBRA_012,2025-06-26,REQ_01260,EMP_047,FORN_042,comercial,instalacoes,interno,instalacoes_eletricas,alta,alta,disjuntor,acessorio,un,1,0,97.1,1643.36,0.0268,1687.36,0,media,2,1780.53,52.39,84.78,0,erro_execucao,0.0835,8231.72,medio
REG_00143,OBRA_009,2025-05-21,REQ_00884,EMP_035,FORN_082,residencial,estrutura,externo,estrutura_concreto,media,alta,concreto,principal,m3,0,0,439.13,2463.78,0.031,2540.22,0,baixa,5,2685.54,36.12,185.64,0,consumo_acima_previsto,0.09,81521.6,medio
REG_00144,OBRA_028,2025-08-11,REQ_01771,EMP_025,FORN_024,industrial,fechamento,interno,vedacao_drywall,alta,baixa,massa_junta,consumivel,kg,0,0,3.12,891.18,0.0863,968.08,0,baixa,5,978.77,28.75,58.83,0,recorte_ajuste,0.0983,183.56,medio
REG_00145,OBRA_028,2025-07-06,REQ_01399,EMP_020,FORN_083,comercial,instalacoes,interno,instalacoes_eletricas,baixa,media,quadro_eletrico,principal,un,1,0,81.31,1088.22,0.0315,1122.51,1,media,4,1147.08,8.74,50.11,0,alteracao_projeto,0.0541,4074.78,baixo
REG_00146,OBRA_008,2025-03-18,REQ_01710,EMP_058,FORN_042,industrial,acabamento,interno,forro,media,media,perfil_forro,acessorio,m,0,1,10.76,807.62,0.0594,855.62,0,media,5,892.47,5.04,79.82,0,alteracao_projeto,0.1051,858.82,medio
REG_00147,OBRA_018,2025-06-10,REQ_00363,EMP_035,FORN_057,comercial,estrutura,externo,estrutura_metalica,baixa,media,perfil_aco,principal,kg,0,1,10.12,646.99,0.0294,665.98,1,alta,5,755.86,28.05,80.81,0,recorte_ajuste,0.1683,817.8,alto
REG_00148,OBRA_023,2025-02-09,REQ_00387,EMP_047,FORN_089,comercial,acabamento,interno,pintura,baixa,alta,tinta_acrilica,principal,l,0,0,8.1,1389.45,0.0571,1468.82,0,alta,2,1593.67,55.99,148.22,0,quebra_dano,0.147,1200.61,alto
REG_00149,OBRA_030,2025-04-11,REQ_01318,EMP_046,FORN_066,comercial,acabamento,externo,esquadrias_madeira,media,media,porta_madeira,principal,un,1,1,728.75,1766.37,0.0323,1823.36,0,baixa,6,1876.64,31.25,79.02,0,alteracao_projeto,0.0624,57587.89,baixo
REG_00150,OBRA_010,2025-08-27,REQ_00786,EMP_017,FORN_060,residencial,instalacoes,interno,instalacoes_incendio,media,media,sprinkler,principal,un,1,0,35.3,138.82,0.0287,142.81,1,media,2,147.02,3.24,4.96,0,quebra_dano,0.0591,174.91,baixo
REG_00151,OBRA_015,2025-07-30,REQ_01063,EMP_037,FORN_046,comercial,acabamento,interno,forro,baixa,alta,placa_gesso_60x60,principal,m2,1,1,26.63,2341.83,0.0911,2555.07,0,media,4,2639.54,146.14,151.57,0,sobra_nao_reaproveitavel,0.1271,4036.4,medio
REG_00152,OBRA_006,2025-05-12,REQ_00866,EMP_002,FORN_087,residencial,fechamento,interno,vedacao_alvenaria,media,media,bloco_concreto,principal,un,1,1,4.83,198.37,0.0696,212.17,0,media,4,212.56,3.26,10.93,0,quebra_dano,0.0715,52.77,medio
REG_00153,OBRA_018,2025-01-29,REQ_01831,EMP_057,FORN_065,comercial,fechamento,externo,impermeabilizacao,alta,media,primer_impermeabilizante,consumivel,l,0,0,15.47,2186.34,0.048,2291.23,0,baixa,3,2362.45,23.71,152.4,0,erro_execucao,0.0806,2357.57,medio
REG_00154,OBRA_028,2025-03-20,REQ_00537,EMP_055,FORN_055,residencial,acabamento,interno,esquadrias_madeira,media,alta,batente_madeira,principal,un,0,1,112.09,199.69,0.0305,205.79,0,baixa,6,215.54,5.07,10.78,0,consumo_acima_previsto,0.0794,1208.28,medio
REG_00155,OBRA_030,2025-02-26,REQ_00386,EMP_039,FORN_054,residencial,fundacao,externo,fundacao,media,baixa,concreto,principal,m3,0,0,427.97,1899.81,0.0387,1973.31,0,media,5,1999.66,5.7,94.15,0,consumo_acima_previsto,0.0526,40294.95,baixo
REG_00156,OBRA_025,2025-08-27,REQ_00747,EMP_050,FORN_080,comercial,fechamento,interno,vedacao_drywall,baixa,baixa,fita_junta,acessorio,m,0,0,0.4,1170.72,0.0836,1268.63,1,alta,7,1305.44,32.63,102.1,0,recorte_ajuste,0.1151,40.84,medio
REG_00157,OBRA_012,2025-05-27,REQ_01067,EMP_040,FORN_074,comercial,acabamento,interno,pintura,media,baixa,massa_corrida,principal,kg,0,0,3.5,1783.3,0.068,1904.6,0,alta,2,1941.31,46.63,111.38,0,alteracao_projeto,0.0886,389.83,medio
REG_00158,OBRA_026,2025-01-01,REQ_00401,EMP_033,FORN_020,comercial,instalacoes,interno,instalacoes_eletricas,media,alta,disjuntor,acessorio,un,1,0,91.87,2266.29,0.045,2368.37,0,baixa,6,2415.96,36.39,113.28,0,quebra_dano,0.066,10407.39,baixo
REG_00159,OBRA_007,2025-04-08,REQ_00346,EMP_024,FORN_058,comercial,fechamento,interno,vedacao_drywall,baixa,alta,chapa_drywall,principal,m2,1,1,34.82,1935.44,0.0689,2068.78,0,baixa,5,2152.89,44.31,173.14,0,recorte_ajuste,0.1124,6028.72,medio
REG_00160,OBRA_014,2025-04-28,REQ_01587,EMP_024,FORN_018,residencial,acabamento,interno,pintura,media,media,tinta_acrilica,principal,l,0,0,16.34,2055.1,0.0624,2183.33,0,media,4,2202.21,53.05,94.06,0,sobra_nao_reaproveitavel,0.0716,1537.0,medio
REG_00161,OBRA_012,2025-06-12,REQ_02486,EMP_045,FORN_018,comercial,fechamento,interno,vedacao_alvenaria,media,alta,bloco_concreto,principal,un,1,1,8.49,1546.3,0.061,1640.56,0,media,3,1743.07,47.91,148.86,0,consumo_acima_previsto,0.1273,1263.81,medio
REG_00162,OBRA_003,2025-01-03,REQ_02312,EMP_049,FORN_007,comercial,fundacao,externo,fundacao,alta,alta,forma_madeira,acessorio,m2,0,1,66.92,61.22,0.0858,66.47,0,baixa,6,72.73,1.62,9.88,0,recorte_ajuste,0.1879,661.24,alto
REG_00163,OBRA_026,2025-04-19,REQ_00204,EMP_052,FORN_087,industrial,fechamento,externo,vedacao_drywall,baixa,alta,massa_junta,consumivel,kg,0,0,4.14,1532.32,0.0617,1626.84,0,alta,6,1718.52,51.77,134.43,0,recorte_ajuste,0.1215,556.54,medio
REG_00164,OBRA_003,2025-07-09,REQ_00083,EMP_008,FORN_082,industrial,instalacoes,interno,instalacoes_hidrossanitarias,media,alta,tubo_pvc_agua,principal,m,0,1,9.27,1631.21,0.0689,1743.6,0,alta,3,1805.75,55.45,119.09,0,sobra_nao_reaproveitavel,0.107,1103.95,medio
REG_00165,OBRA_004,2025-07-29,REQ_01359,EMP_049,FORN_025,residencial,fechamento,fachada,fachada_fechamento_externo,alta,baixa,perfil_aluminio,acessorio,m,0,1,27.37,1307.74,0.0402,1360.27,0,media,2,1405.07,5.57,91.76,0,consumo_acima_previsto,0.0744,2511.41,medio
REG_00166,OBRA_024,2025-04-17,REQ_00452,EMP_041,FORN_084,residencial,estrutura,externo,estrutura_metalica,baixa,alta,perfil_aco,principal,kg,0,1,12.7,324.34,0.0394,337.13,0,baixa,6,347.83,14.22,9.26,0,recorte_ajuste,0.0724,117.65,medio
REG_00167,OBRA_026,2025-03-08,REQ_00755,EMP_035,FORN_013,comercial,fechamento,cobertura,cobertura,media,media,telha_termoacustica,principal,m2,0,1,104.07,905.14,0.0507,951.06,0,alta,1,986.25,29.83,51.27,0,recorte_ajuste,0.0896,5336.11,medio
REG_00168,OBRA_024,2025-03-03,REQ_01895,EMP_041,FORN_011,comercial,estrutura,externo,estrutura_concreto,media,alta,aco_vergalhao,principal,kg,0,1,7.84,1513.19,0.0509,1590.24,1,alta,2,1684.81,57.78,113.84,0,quebra_dano,0.1134,892.5,medio
REG_00169,OBRA_022,2025-03-04,REQ_01951,EMP_028,FORN_042,industrial,estrutura,interno,estrutura_metalica,media,baixa,parafuso_fixador,acessorio,un,0,0,1.28,502.06,0.0699,537.17,0,media,4,557.05,16.33,38.66,0,erro_execucao,0.1095,49.49,medio
REG_00170,OBRA_021,2025-08-23,REQ_01703,EMP_056,FORN_050,industrial,acabamento,interno,revestimento_piso_parede,alta,baixa,rejunte,acessorio,kg,0,0,21.66,1831.5,0.0615,1944.21,0,media,1,2078.25,44.18,202.57,0,sobra_nao_reaproveitavel,0.1347,4387.6,alto
REG_00171,OBRA_004,2025-07-14,REQ_02386,EMP_023,FORN_078,comercial,instalacoes,externo,instalacoes_eletricas,media,alta,eletroduto,principal,m,0,1,1.79,1233.37,0.0534,1299.27,1,alta,2,1358.58,15.04,110.18,0,sobra_nao_reaproveitavel,0.1015,197.22,medio
REG_00172,OBRA_011,2025-05-31,REQ_02254,EMP_023,FORN_004,comercial,fechamento,cobertura,cobertura,baixa,media,telha_metalica,principal,m2,0,1,42.13,2412.51,0.0795,2604.31,0,media,6,2645.44,96.83,136.1,0,alteracao_projeto,0.0965,5733.98,medio
REG_00173,OBRA_028,2025-03-23,REQ_00274,EMP_009,FORN_085,residencial,fechamento,fachada,fachada_fechamento_externo,media,baixa,selante_pu,consumivel,cartucho,0,0,25.47,1046.05,0.0293,1076.75,0,alta,4,1169.64,33.62,89.97,0,alteracao_projeto,0.1181,2291.52,medio
REG_00174,OBRA_013,2025-06-13,REQ_02289,EMP_058,FORN_019,residencial,estrutura,interno,estrutura_concreto,media,alta,aco_vergalhao,principal,kg,0,1,7.25,1987.47,0.0365,2059.99,1,media,1,2224.24,85.68,151.09,0,consumo_acima_previsto,0.1191,1095.39,medio
REG_00175,OBRA_016,2025-01-20,REQ_01711,EMP_002,FORN_080,comercial,fechamento,interno,vedacao_alvenaria,baixa,alta,bloco_ceramico,principal,un,1,1,2.06,626.41,0.0885,681.86,0,media,1,677.67,18.92,32.34,0,recorte_ajuste,0.0818,66.62,medio
REG_00176,OBRA_005,2025-03-30,REQ_01745,EMP_059,FORN_051,comercial,fundacao,externo,fundacao,baixa,alta,concreto,principal,m3,0,0,490.01,2293.47,0.0106,2317.82,0,media,2,2463.75,37.66,132.62,0,erro_execucao,0.0742,64986.9,medio
REG_00177,OBRA_001,2025-03-02,REQ_01324,EMP_059,FORN_079,comercial,acabamento,externo,esquadrias_madeira,media,alta,porta_madeira,principal,un,1,1,320.5,2135.05,0.0354,2210.55,0,media,1,2365.7,27.06,203.59,0,recorte_ajuste,0.108,65251.46,medio
REG_00178,OBRA_007,2025-06-08,REQ_00524,EMP_047,FORN_045,comercial,fechamento,interno,impermeabilizacao,baixa,media,argamassa_polimerica,principal,kg,0,0,3.28,1297.58,0.0732,1392.53,0,baixa,5,1483.41,52.21,133.62,1,retrabalho,0.1432,438.27,alto
REG_00179,OBRA_001,2025-03-29,REQ_00401,EMP_030,FORN_005,comercial,acabamento,interno,esquadrias_metal_vidro,alta,media,vidro,principal,m2,1,1,130.61,543.46,0.0525,571.98,0,alta,3,593.72,1.85,48.41,0,recorte_ajuste,0.0925,6322.92,medio
REG_00180,OBRA_011,2025-04-15,REQ_01751,EMP_041,FORN_028,residencial,fechamento,externo,vedacao_alvenaria,media,alta,bloco_ceramico,principal,un,1,1,1.65,1696.59,0.0724,1819.43,0,media,7,1890.71,29.32,164.8,0,quebra_dano,0.1144,271.92,medio
REG_00181,OBRA_012,2025-05-21,REQ_00120,EMP_015,FORN_073,industrial,acabamento,interno,pintura,media,baixa,tinta_acrilica,principal,l,0,0,8.28,1344.02,0.0484,1409.1,1,media,2,1447.87,37.52,66.33,0,sobra_nao_reaproveitavel,0.0773,549.24,medio
REG_00182,OBRA_017,2025-06-23,REQ_00797,EMP_054,FORN_012,comercial,acabamento,interno,pintura,baixa,media,tinta_acrilica,principal,l,0,0,17.19,1649.12,0.0547,1739.36,0,alta,1,1767.84,26.73,91.99,0,erro_execucao,0.072,1581.26,medio
REG_00183,OBRA_010,2025-05-15,REQ_00865,EMP_058,FORN_060,industrial,fechamento,cobertura,cobertura,alta,media,telha_termoacustica,principal,m2,0,1,156.02,2207.38,0.0365,2287.96,0,media,6,2522.66,125.92,189.36,1,retrabalho,0.1428,29544.7,alto
